year,gu,dong,dong_key,total_population,elderly_population,elderly_alone,elderly_ratio,elderly_alone_ratio,elderly_ratio_score,elderly_alone_score,IVI,IVI_rank,IVI_grade
2021,노원구,하계2동,노원구_하계2동,22034.0,3229.0,799,0.14654624670963057,0.24744502942087335,0.2921624593610637,0.38920252843670494,0.34068249389888433,277,D
2021,노원구,중계본동,노원구_중계본동,24009.0,2535.0,588,0.10558540547294765,0.2319526627218935,0.11732057207584871,0.36483482016297825,0.2410776961194135,392,E
2021,노원구,중계1동,노원구_중계1동,26877.0,2382.0,542,0.08862596271905347,0.22753988245172124,0.044928968562078925,0.35789402509990403,0.20141149683099147,409,E
2021,노원구,중계4동,노원구_중계4동,19975.0,4006.0,1284,0.20055068836045056,0.3205192211682476,0.5226811258467887,0.5041398147427176,0.5134104702947532,49,A
2021,노원구,중계2.3동,노원구_중계2.3동,34326.0,7438.0,2530,0.2166870593719047,0.3401452003226674,0.5915594368481365,0.5350092192638897,0.5632843280560131,28,A
2021,노원구,상계1동,노원구_상계1동,38275.0,7102.0,1522,0.18555192684519922,0.21430582934384682,0.45865871587931795,0.33707838397304346,0.3978685499261807,189,C
2021,노원구,상계2동,노원구_상계2동,20143.0,3392.0,854,0.16839596882291616,0.2517688679245283,0.3854282843686587,0.3960034283461235,0.39071585635739114,199,C
2021,노원구,상계3.4동,노원구_상계3.4동,26268.0,6120.0,1972,0.23298309730470534,0.32222222222222224,0.6611192881944185,0.5068184392343413,0.5839688637143798,21,A
2021,노원구,상계5동,노원구_상계5동,24077.0,5037.0,1455,0.20920380446068862,0.2888624181060155,0.5596170652510015,0.45434731002811607,0.5069821876395588,52,A
2021,노원구,상계6.7동,노원구_상계6.7동,32774.0,5086.0,1253,0.15518398730701166,0.24636256390090444,0.3290327682299578,0.38749993486146334,0.35826635154571057,246,C
2021,노원구,상계8동,노원구_상계8동,22598.0,2918.0,639,0.1291264713691477,0.21898560657984922,0.21780592017243844,0.3444391345083663,0.28112252734040233,359,E
2021,노원구,상계9동,노원구_상계9동,20529.0,3487.0,777,0.16985727507428516,0.2228276455405793,0.3916658892414372,0.3504822192345707,0.37107405423800394,230,C
2021,노원구,상계10동,노원구_상계10동,18731.0,2734.0,554,0.1459612407239336,0.20263350402340893,0.28966535364926005,0.31871916076260953,0.3041922572059348,325,D
2021,은평구,녹번동,은평구_녹번동,37164.0,7050.0,1965,0.18969970939618985,0.27872340425531916,0.47636358002196205,0.43839980913961,0.45738169458078604,99,B
2021,은평구,불광1동,은평구_불광1동,38777.0,7722.0,1995,0.19913866467235733,0.25835275835275834,0.5166538842408094,0.4063591296007198,0.46150650692076456,89,B
2021,은평구,불광2동,은평구_불광2동,27798.0,5954.0,1817,0.21418807108425067,0.3051729929459187,0.5808924726128954,0.48000196545927887,0.5304472190360872,38,A
2021,은평구,갈현1동,은평구_갈현1동,22077.0,4381.0,1209,0.198441817275898,0.27596439169139464,0.5136793820023733,0.4340602001833047,0.473869791092839,80,A
2021,은평구,갈현2동,은평구_갈현2동,28547.0,5010.0,1128,0.1755000525449259,0.2251497005988024,0.4157521587786401,0.35413454436692365,0.38494335157278187,207,C
2021,은평구,구산동,은평구_구산동,32464.0,6237.0,1235,0.19212050271069492,0.19801186467853135,0.4866967679901927,0.3114498544332048,0.39907331121169876,187,C
2021,은평구,대조동,은평구_대조동,27204.0,5165.0,1459,0.189861785031613,0.2824782187802517,0.47705540199447943,0.44430569987556406,0.46068055093502175,92,B
2021,은평구,응암1동,은평구_응암1동,33287.0,5170.0,1163,0.1553158890858293,0.22495164410058027,0.3295957927003659,0.35382302430906765,0.34170940850471676,275,D
2021,은평구,응암2동,은평구_응암2동,28107.0,4000.0,846,0.14231330273597326,0.2115,0.27409408257040296,0.33266513761467886,0.3033796100925409,328,D
2021,은평구,응암3동,은평구_응암3동,24637.0,5583.0,1706,0.22661038275764095,0.3055704818198101,0.6339172726864744,0.48062716967172986,0.5572722211791021,31,A
2021,은평구,역촌동,은평구_역촌동,45752.0,8445.0,1982,0.18458209477181325,0.23469508584961515,0.4545189749721249,0.3691483358470501,0.4118336554095875,163,B
2021,은평구,신사1동,은평구_신사1동,27231.0,4965.0,1006,0.18232896331387022,0.2026183282980866,0.4449014538345061,0.3186952910947478,0.38179837246462694,211,C
2021,은평구,신사2동,은평구_신사2동,20330.0,3866.0,907,0.19016232169208067,0.2346094154164511,0.4783382466658312,0.36901358612393886,0.423675916394885,139,B
2021,은평구,증산동,은평구_증산동,15034.0,3152.0,699,0.2096581082878808,0.22176395939086294,0.561556267087414,0.3488091634455673,0.4551827152664907,103,B
2021,은평구,수색동,은평구_수색동,12752.0,2227.0,495,0.1746392722710163,0.22227211495285137,0.41207790690576945,0.3496084336108559,0.3808431702583127,214,C
2021,은평구,진관동,은평구_진관동,56012.0,8314.0,1188,0.1484324787545526,0.14289150829925426,0.3002138655489002,0.224751883084352,0.2624828743166261,373,E
2021,서대문구,천연동,서대문구_천연동,17359.0,3224.0,1001,0.18572498415807362,0.31048387096774194,0.45939741328586364,0.48835536483509256,0.47387638906047813,79,A
2021,서대문구,북아현동,서대문구_북아현동,16236.0,2258.0,633,0.13907366346390737,0.28033658104517273,0.26026563990785256,0.440937150410501,0.35060139515917677,262,D
2021,서대문구,충현동,서대문구_충현동,20760.0,3410.0,938,0.1642581888246628,0.2750733137829912,0.3677661162533777,0.4326586372753878,0.4002123767643827,185,C
2021,서대문구,신촌동,서대문구_신촌동,23759.0,2124.0,609,0.08939770192348163,0.2867231638418079,0.04822314746369216,0.4509825094881851,0.24960282847593862,382,E
2021,서대문구,연희동,서대문구_연희동,37734.0,6114.0,1408,0.16202893941803148,0.230291135099771,0.3582505359645674,0.3622214286023921,0.36023598228347975,243,C
2021,서대문구,홍제1동,서대문구_홍제1동,23929.0,4594.0,1104,0.1919846211709641,0.24031345232912493,0.4861167558582035,0.377985379147645,0.43205106750292427,129,B
2021,서대문구,홍제3동,서대문구_홍제3동,15478.0,3649.0,1061,0.23575397338157383,0.29076459303918883,0.672946809018851,0.45733921208916245,0.5651430105540067,27,A
2021,서대문구,홍제2동,서대문구_홍제2동,13801.0,2751.0,701,0.19933338163901165,0.25481643038894947,0.5174850361631924,0.4007968930582559,0.4591409646107242,93,B
2021,서대문구,홍은1동,서대문구_홍은1동,22933.0,4586.0,1120,0.19997383682902367,0.24422154382904493,0.5202188275298362,0.38413235690949676,0.45217559221966647,106,B
2021,서대문구,홍은2동,서대문구_홍은2동,27222.0,5203.0,1226,0.19113217250753067,0.2356332884874111,0.48247806757377004,0.3706240205260707,0.4265510440499204,136,B
2021,서대문구,남가좌1동,서대문구_남가좌1동,15627.0,2180.0,430,0.13950214372560313,0.19724770642201836,0.2620946135167309,0.3102479215180166,0.28617126751737376,354,E
2021,서대문구,남가좌2동,서대문구_남가좌2동,30807.0,4851.0,1239,0.1574642126789366,0.2554112554112554,0.33876594009425887,0.40173248430129166,0.3702492121977753,231,C
2021,서대문구,북가좌1동,서대문구_북가좌1동,18121.0,2961.0,569,0.1634015782793444,0.19216480918608578,0.36410966292160973,0.3022531096576252,0.33318138628961746,290,D
2021,서대문구,북가좌2동,서대문구_북가좌2동,31893.0,6363.0,1581,0.19951086445301477,0.24846770391324846,0.518242623879267,0.3908110776127853,0.45452685074602617,104,B
2021,마포구,아현동,마포구_아현동,25686.0,3155.0,617,0.12282955695709726,0.19556259904912837,0.19092745853356002,0.3075974417255913,0.24926245012957565,383,E
2021,마포구,공덕동,마포구_공덕동,37792.0,5910.0,1805,0.1563823031329382,0.305414551607445,0.3341477950273347,0.4803819094090598,0.40726485221819725,169,B
2021,마포구,도화동,마포구_도화동,21391.0,3720.0,818,0.17390491328128652,0.21989247311827956,0.408943285940167,0.3458655311126456,0.37740440852640633,218,C
2021,마포구,용강동,마포구_용강동,22038.0,2956.0,661,0.13413195389781288,0.2236129905277402,0.23917188790313101,0.35171747643659845,0.29544468216986475,340,D
2021,마포구,대흥동,마포구_대흥동,15848.0,2068.0,627,0.1304896516910651,0.30319148936170215,0.22362467323019197,0.4768852885678964,0.35025498089904417,263,D
2021,마포구,염리동,마포구_염리동,17657.0,2101.0,544,0.11898963583847766,0.2589243217515469,0.17453670494707013,0.40725813298943614,0.29089741896825316,347,E
2021,마포구,신수동,마포구_신수동,22834.0,3242.0,716,0.14198125602172199,0.22085132634176435,0.272676736821787,0.347373696784243,0.310025216803015,315,D
2021,마포구,서강동,마포구_서강동,25600.0,3227.0,772,0.1260546875,0.2392314843507902,0.20469397049565596,0.37628356814808284,0.2904887693218694,348,E
2021,마포구,서교동,마포구_서교동,26549.0,3338.0,791,0.12572978266601378,0.23696824445775913,0.20330710995648893,0.3727237524957414,0.28801543122611517,351,E
2021,마포구,합정동,마포구_합정동,17649.0,2648.0,646,0.1500368292821123,0.24395770392749244,0.3070620567880576,0.3837173671356991,0.34538971196187834,271,D
2021,마포구,망원1동,마포구_망원1동,20351.0,3375.0,832,0.16583951648567638,0.24651851851851853,0.37451603408515116,0.3877452335107789,0.381130633797965,212,C
2021,마포구,망원2동,마포구_망원2동,18764.0,3124.0,671,0.1664890215305905,0.2147887323943662,0.37728845487597107,0.33783793484659225,0.35756319486128163,249,C
2021,마포구,연남동,마포구_연남동,15899.0,2413.0,520,0.1517705516070193,0.21549937836717778,0.3144624732385817,0.33895569910352225,0.326709086171052,295,D
2021,마포구,성산1동,마포구_성산1동,19246.0,2953.0,806,0.1534344798919256,0.27294277006434137,0.32156497291526626,0.42930753742026373,0.375436255167765,223,C
2021,마포구,성산2동,마포구_성산2동,39909.0,6288.0,1669,0.15755844546342931,0.2654262086513995,0.33916817396903814,0.41748485213976494,0.37832651305440157,217,C
2021,마포구,상암동,마포구_상암동,31473.0,4064.0,834,0.1291265529183745,0.20521653543307086,0.21780626826638103,0.32278197163427963,0.2702941199503303,369,E
2021,양천구,목1동,양천구_목1동,30883.0,3282.0,504,0.10627205906161966,0.15356489945155394,0.12025156191223572,0.24153989791411593,0.18089572991317582,416,E
2021,양천구,목2동,양천구_목2동,30139.0,4183.0,878,0.13879027174093367,0.20989720296437964,0.25905597862674207,0.33014412250156755,0.29460005056415484,342,E
2021,양천구,목3동,양천구_목3동,21977.0,3377.0,744,0.15366064522000272,0.22031388806633107,0.3225303625802634,0.3465283682837399,0.3345293654320016,288,D
2021,양천구,목4동,양천구_목4동,25544.0,3279.0,762,0.1283667397431882,0.232387923147301,0.21456299577678264,0.36551943467511255,0.2900412152259476,350,E
2021,양천구,목5동,양천구_목5동,41308.0,4699.0,558,0.11375520480294374,0.11874866992977229,0.15219346751625687,0.18677797930850012,0.1694857234123785,421,E
2021,양천구,신월1동,양천구_신월1동,20693.0,4260.0,1234,0.20586671821388874,0.2896713615023474,0.5453726689005307,0.45561968480950255,0.5004961768550167,56,A
2021,양천구,신월2동,양천구_신월2동,20819.0,3918.0,810,0.18819347711225323,0.20673813169984687,0.46993420779076994,0.3251752672914003,0.3975547375410851,190,C
2021,양천구,신월3동,양천구_신월3동,15372.0,3022.0,1064,0.1965912047879261,0.35208471211118464,0.5057800183598897,0.5537886960117817,0.5297843571858357,39,A
2021,양천구,신월4동,양천구_신월4동,18012.0,3312.0,596,0.1838774150566289,0.17995169082125603,0.4515110403786308,0.28304328128154743,0.3672771608300891,235,C
2021,양천구,신월5동,양천구_신월5동,14750.0,2467.0,597,0.1672542372881356,0.2419943250912039,0.380554788359126,0.3806291983850434,0.3805919933720847,215,C
2021,양천구,신월6동,양천구_신월6동,13945.0,1846.0,364,0.13237719612764431,0.19718309859154928,0.2316816813790056,0.3101463008427732,0.27091399111088943,368,E
2021,양천구,신월7동,양천구_신월7동,19917.0,4406.0,1164,0.221218054927951,0.26418520199727646,0.610900050721823,0.41553289162262746,0.5132164711722252,50,A
2021,양천구,신정1동,양천구_신정1동,20487.0,2720.0,466,0.1327671206130717,0.1713235294117647,0.23334607915191521,0.2694721772501049,0.2514091282010101,380,E
2021,양천구,신정2동,양천구_신정2동,19596.0,2625.0,597,0.13395590936925902,0.22742857142857142,0.23842043952733383,0.35771894568224843,0.2980696926047911,336,D
2021,양천구,신정3동,양천구_신정3동,49979.0,7530.0,1575,0.15066327857700235,0.20916334661354583,0.30973606380793733,0.3289898509935792,0.31936295740075826,302,D
2021,양천구,신정4동,양천구_신정4동,33343.0,5878.0,1493,0.17628887622589448,0.2539979584892821,0.41911926299212243,0.39950953103869746,0.40931439701540995,165,B
2021,양천구,신정6동,양천구_신정6동,24552.0,2823.0,349,0.11498044965786901,0.12362734679419057,0.15742344122660593,0.19445157604835478,0.17593750863748037,418,E
2021,양천구,신정7동,양천구_신정7동,29171.0,5000.0,1376,0.17140310582427754,0.2752,0.39826428804361164,0.43285790010193675,0.4155610940727742,153,B
2021,강서구,염창동,강서구_염창동,41764.0,4422.0,629,0.10588066277176515,0.14224332881049298,0.11858088172285264,0.2237323714114074,0.17115662656713002,419,E
2021,강서구,등촌1동,강서구_등촌1동,24436.0,2934.0,758,0.1200687510230807,0.25835037491479207,0.1791429222457803,0.4063553807273437,0.292749151486562,344,E
2021,강서구,등촌2동,강서구_등촌2동,20423.0,3187.0,530,0.15604955197571366,0.16630059617194853,0.33272744235466123,0.2615716818484369,0.2971495621015491,338,D
2021,강서구,등촌3동,강서구_등촌3동,30714.0,6761.0,2696,0.22012762909422412,0.3987575802396095,0.6062455537691915,0.6271997413962461,0.6167226475827188,14,A
2021,강서구,화곡1동,강서구_화곡1동,52770.0,8430.0,1978,0.15974985787379192,0.23463819691577698,0.3485222465437221,0.36905885610707834,0.3587905513254002,245,C
2021,강서구,화곡2동,강서구_화곡2동,18096.0,2876.0,674,0.15893015030946064,0.23435326842837273,0.3450233140696181,0.3686106964169002,0.35681700524325916,251,C
2021,강서구,화곡3동,강서구_화곡3동,21661.0,4096.0,781,0.1890956096209778,0.190673828125,0.4737849722195408,0.2999079681925331,0.38684647020603696,203,C
2021,강서구,화곡4동,강서구_화곡4동,20820.0,3845.0,903,0.18467819404418828,0.23485045513654096,0.4549291759748753,0.3693927138386164,0.4121609449067458,160,B
2021,강서구,화곡본동,강서구_화곡본동,34612.0,4900.0,1212,0.14156939789668324,0.2473469387755102,0.2709187150209302,0.38904824315047115,0.3299834790857007,292,D
2021,강서구,화곡6동,강서구_화곡6동,25096.0,3948.0,917,0.15731590691743705,0.2322695035460993,0.3381328950089292,0.3653331742830083,0.3517330346459687,260,D
2021,강서구,화곡8동,강서구_화곡8동,24789.0,4444.0,1011,0.17927306466577916,0.2274977497749775,0.4318573104318535,0.3578277552525895,0.3948425328422215,191,C
2021,강서구,가양1동,강서구_가양1동,34395.0,3121.0,539,0.09073993312981538,0.17270105735341237,0.05395247894720509,0.27163887002682496,0.16279567448701504,422,E
2021,강서구,가양2동,강서구_가양2동,14109.0,4134.0,1690,0.29300446523495643,0.4088050314465409,0.9173212833079158,0.6430032247930811,0.7801622540504984,5,A
2021,강서구,가양3동,강서구_가양3동,15138.0,3721.0,1328,0.24580525829039504,0.35689330825047033,0.715850850294396,0.5613520638435022,0.6386014570689491,13,A
2021,강서구,발산1동,강서구_발산1동,36572.0,4874.0,893,0.13327135513507601,0.18321707016823963,0.23549841081307848,0.28817934685993246,0.2618388788365055,374,E
2021,강서구,우장산동,강서구_우장산동,43129.0,5829.0,904,0.13515268149041249,0.15508663578658433,0.24352887700066894,0.24393341388246648,0.2437311454415677,388,E
2021,강서구,공항동,강서구_공항동,31483.0,4303.0,1021,0.136676936759521,0.23727631884731581,0.25003518058011537,0.3732083180238617,0.3116217493019885,311,D
2021,강서구,방화1동,강서구_방화1동,43181.0,6616.0,1228,0.15321553461012946,0.18561064087061668,0.3206304021123808,0.29194415786275385,0.30628727998756733,321,D
2021,강서구,방화2동,강서구_방화2동,23656.0,4857.0,1449,0.20531788975312817,0.2983323038912909,0.5430299874277369,0.46924234954562877,0.5061361684866829,53,A
2021,강서구,방화3동,강서구_방화3동,22924.0,5260.0,1722,0.22945384749607398,0.3273764258555133,0.6460546391634927,0.5149254078440948,0.5804900235037938,22,A
2021,구로구,신도림동,구로구_신도림동,36342.0,4740.0,621,0.13042760442463266,0.1310126582278481,0.22335982366078855,0.20606782022993844,0.21471382194536348,406,E
2021,구로구,구로1동,구로구_구로1동,21166.0,2668.0,380,0.12605121421147122,0.1424287856071964,0.204679144718081,0.22402407359011625,0.21435160915409862,407,E
2021,구로구,구로2동,구로구_구로2동,31164.0,5946.0,1634,0.1907970735463997,0.27480659266733937,0.4810476932693725,0.43223911568369483,0.4566434044765337,102,B
2021,구로구,구로3동,구로구_구로3동,25157.0,3541.0,760,0.14075605199348093,0.21462863597853712,0.2674469373806742,0.33758612162577245,0.30251652950322333,329,D
2021,구로구,구로4동,구로구_구로4동,23745.0,4665.0,1338,0.19646241313960833,0.2868167202572347,0.5052302695222539,0.45112966295302054,0.47817996623763726,75,A
2021,구로구,구로5동,구로구_구로5동,31822.0,4826.0,1034,0.15165608698384767,0.21425611272275177,0.31397387949542394,0.33700018545484806,0.325487032475136,297,D
2021,구로구,가리봉동,구로구_가리봉동,13091.0,2077.0,838,0.15865862042624704,0.40346653827636014,0.34386428520687873,0.6346063899698509,0.4892353375883648,63,A
2021,구로구,고척1동,구로구_고척1동,22657.0,4429.0,931,0.19548042547557046,0.21020546398735607,0.5010386423171608,0.330628981582559,0.4158338119498599,152,B
2021,구로구,고척2동,구로구_고척2동,27092.0,5243.0,1274,0.19352576406319208,0.24299065420560748,0.4926951444781135,0.3821963093162613,0.4374457268971874,120,B
2021,구로구,개봉1동,구로구_개봉1동,34560.0,6464.0,1507,0.18703703703703703,0.23313737623762376,0.4649979281837491,0.3666982380577507,0.4158480831207499,151,B
2021,구로구,개봉2동,구로구_개봉2동,31314.0,6506.0,1110,0.20776649421983778,0.17061174300645557,0.553481887663397,0.26835261922422116,0.4109172534438091,164,B
2021,구로구,개봉3동,구로구_개봉3동,20590.0,4307.0,929,0.20917921321029626,0.2156953796145809,0.5595120971766288,0.33926398648858136,0.44938804183260506,110,B
2021,구로구,오류1동,구로구_오류1동,23155.0,4015.0,1019,0.17339667458432304,0.25379825653798255,0.40677386240574764,0.3991954228726881,0.40298464263921785,176,C
2021,구로구,오류2동,구로구_오류2동,39026.0,7128.0,1396,0.18264746579203608,0.19584736251402918,0.44626098583400187,0.3080453418543802,0.37715316384419106,219,C
2021,구로구,수궁동,구로구_수궁동,23806.0,4430.0,984,0.1860875409560615,0.22212189616252823,0.46094499172650166,0.3493721567571672,0.40515857424183443,173,C
2021,구로구,항동,구로구_항동,16476.0,1626.0,228,0.09868900218499636,0.14022140221402213,0.08788318431864818,0.22055211377801848,0.15421764904833332,423,E
2021,금천구,가산동,금천구_가산동,26179.0,2682.0,731,0.10244852744566256,0.2725577926920209,0.10393076713251494,0.42870201235860167,0.2663163897455583,371,E
2021,금천구,독산1동,금천구_독산1동,46698.0,5900.0,1413,0.12634374063129042,0.2394915254237288,0.20592779757231414,0.37669258280205253,0.29131019018718335,346,E
2021,금천구,독산2동,금천구_독산2동,20175.0,3524.0,1075,0.17467162329615862,0.3050510783200908,0.4122159976802926,0.47981020779602457,0.4460131027381586,113,B
2021,금천구,독산3동,금천구_독산3동,27595.0,4671.0,1258,0.16926979525276317,0.26932134446585315,0.38915822392901445,0.42361145210072515,0.4063848380148698,171,C
2021,금천구,독산4동,금천구_독산4동,16778.0,2942.0,752,0.1753486708785314,0.2556084296397009,0.41510598415298094,0.40204261665041635,0.4085743004016986,167,B
2021,금천구,시흥1동,금천구_시흥1동,34533.0,6274.0,1720,0.18168129035994557,0.27414727446605036,0.4421368533480697,0.43120208409899663,0.4366694687235332,122,B
2021,금천구,시흥2동,금천구_시흥2동,21351.0,4077.0,887,0.19095124350147535,0.21756193279372088,0.4817057697417856,0.3421998596337526,0.4119528146877691,162,B
2021,금천구,시흥3동,금천구_시흥3동,10951.0,2380.0,556,0.2173317505250662,0.23361344537815126,0.5943113094789626,0.3674470399780707,0.48087917472851666,71,A
2021,금천구,시흥4동,금천구_시흥4동,20916.0,4191.0,1002,0.20037292025243833,0.23908375089477452,0.5219223203494996,0.37605120043897766,0.4489867603942386,112,B
2021,금천구,시흥5동,금천구_시흥5동,19715.0,4400.0,1337,0.22318031955363937,0.3038636363636364,0.6192760029764636,0.47794249837827824,0.5486092506773709,34,A
2021,영등포구,영등포본동,영등포구_영등포본동,23152.0,4225.0,1224,0.18248963372494817,0.2897041420118343,0.4455872775885017,0.45567124477498505,0.4506292611817434,107,B
2021,영등포구,영등포동,영등포구_영등포동,29901.0,3418.0,1372,0.11431055817531187,0.4014043300175541,0.1545640006597045,0.6313627739215962,0.3929633872906504,196,C
2021,영등포구,여의동,영등포구_여의동,33420.0,6230.0,964,0.18641532016756432,0.15473515248796146,0.4623441215837441,0.24338057114059586,0.35286234636216995,258,D
2021,영등포구,당산1동,영등포구_당산1동,20648.0,3394.0,872,0.16437427353738862,0.25692398350029466,0.3682616253700158,0.4041118313363452,0.38618672835318046,205,C
2021,영등포구,당산2동,영등포구_당산2동,37911.0,4696.0,763,0.12386906174988789,0.1624787052810903,0.1953645983560394,0.25556028771531325,0.2254624430356763,398,E
2021,영등포구,도림동,영등포구_도림동,19826.0,3350.0,934,0.1689700393422778,0.27880597014925373,0.38787871189918766,0.4385296757801208,0.41320419383965423,158,B
2021,영등포구,문래동,영등포구_문래동,32812.0,4695.0,792,0.14308789467268074,0.16869009584664538,0.27740043839711287,0.26533008959365323,0.2713652639953831,366,E
2021,영등포구,양평1동,영등포구_양평1동,18487.0,2396.0,598,0.12960458700708605,0.24958263772954925,0.21984676303488557,0.3925647400781799,0.30620575155653273,322,D
2021,영등포구,양평2동,영등포구_양평2동,22499.0,2535.0,475,0.11267167429663541,0.1873767258382643,0.14756840335901997,0.29472200608403853,0.22114520472152926,401,E
2021,영등포구,신길1동,영등포구_신길1동,18755.0,3326.0,1113,0.17733937616635564,0.33463619963920627,0.4236033357464375,0.5263441957627882,0.47497376575461286,77,A
2021,영등포구,신길3동,영등포구_신길3동,17575.0,3144.0,869,0.1788904694167852,0.2763994910941476,0.4302241976006514,0.43474456142535134,0.43248437951300134,128,B
2021,영등포구,신길4동,영등포구_신길4동,13089.0,2335.0,713,0.17839407135762855,0.3053533190578158,0.428105315983788,0.4802855976617837,0.45419545682278584,105,B
2021,영등포구,신길5동,영등포구_신길5동,11701.0,2047.0,540,0.17494231262285276,0.26380068392769906,0.4133714386165198,0.4149280889912738,0.4141497638038968,155,B
2021,영등포구,신길6동,영등포구_신길6동,19869.0,3329.0,797,0.1675474357038603,0.23941123460498648,0.38180630963668294,0.3765662945927565,0.3791863021147197,216,C
2021,영등포구,신길7동,영등포구_신길7동,20158.0,2568.0,410,0.12739359063399147,0.15965732087227413,0.2104090960587879,0.2511225750315178,0.23076583554515284,396,E
2021,영등포구,대림1동,영등포구_대림1동,17067.0,3181.0,848,0.18638307845549892,0.26658283558629364,0.4622064974135215,0.41930409307813565,0.44075529524582857,118,B
2021,영등포구,대림2동,영등포구_대림2동,18162.0,3082.0,832,0.1696949675145909,0.2699545749513303,0.39097307729713104,0.42460745071345835,0.4077902640052947,168,B
2021,영등포구,대림3동,영등포구_대림3동,25876.0,4565.0,1092,0.1764183026742928,0.23921139101861993,0.41967172148221604,0.3762519636511015,0.3979618425666588,188,C
2021,동작구,노량진1동,동작구_노량진1동,32298.0,5869.0,1296,0.18171403802093009,0.22082126426989265,0.44227663716788007,0.3473264126079963,0.3948015248879382,192,C
2021,동작구,노량진2동,동작구_노량진2동,11550.0,2285.0,785,0.19783549783549784,0.3435448577680525,0.5110912995300255,0.5403564888237563,0.5257238941768909,43,A
2021,동작구,상도1동,동작구_상도1동,45485.0,7096.0,1369,0.15600747499175552,0.19292559188275085,0.3325478361975513,0.3034497332059985,0.3179987847017749,306,D
2021,동작구,상도2동,동작구_상도2동,28362.0,4320.0,798,0.15231647979691135,0.18472222222222223,0.316792774867188,0.29054677766451464,0.30366977626585134,326,D
2021,동작구,상도3동,동작구_상도3동,24846.0,4438.0,1004,0.1786203010544957,0.22622803064443442,0.4290709804078084,0.35583063331739273,0.3924508068626006,197,C
2021,동작구,상도4동,동작구_상도4동,28914.0,5145.0,1366,0.17794148163519402,0.26550048590864916,0.4261734308259832,0.41760168170952666,0.4218875562677549,140,B
2021,동작구,흑석동,동작구_흑석동,33293.0,5718.0,658,0.17174781485597573,0.11507520111927247,0.3997356830600889,0.18100003601125117,0.29036785953567,349,E
2021,동작구,사당1동,동작구_사당1동,23321.0,3800.0,903,0.16294327001415035,0.23763157894736842,0.3621533680891399,0.3737671012393369,0.3679602346642384,234,C
2021,동작구,사당2동,동작구_사당2동,28147.0,5480.0,1073,0.19469215191672293,0.1958029197080292,0.4976738863071571,0.30797543843984615,0.4028246623735016,177,C
2021,동작구,사당3동,동작구_사당3동,24548.0,4487.0,742,0.1827847482483298,0.16536661466458658,0.44684697779668764,0.26010263652136295,0.3534748071590253,257,D
2021,동작구,사당4동,동작구_사당4동,14301.0,2681.0,633,0.18746940773372492,0.23610593062290192,0.4668435081653446,0.3713674321622198,0.4191054701637822,145,B
2021,동작구,사당5동,동작구_사당5동,14558.0,2347.0,507,0.1612172001648578,0.216020451640392,0.35478561633100103,0.33977528734059614,0.3472804518357986,267,D
2021,동작구,대방동,동작구_대방동,38338.0,5813.0,1400,0.15162501956283583,0.24083949767761914,0.3138412678019432,0.37881278788640804,0.34632702784417563,269,D
2021,동작구,신대방1동,동작구_신대방1동,24999.0,3920.0,872,0.15680627225089003,0.22244897959183674,0.3359575127600594,0.3498866213151927,0.34292206703762607,274,D
2021,동작구,신대방2동,동작구_신대방2동,21404.0,3214.0,1285,0.15015884881330593,0.39981331673926573,0.3075828987550543,0.6288602933014139,0.4682215960282341,86,B
2021,관악구,보라매동,관악구_보라매동,24918.0,4482.0,1114,0.17986997351312303,0.24854975457385095,0.4344052236644894,0.39094013385061366,0.41267267875755154,159,B
2021,관악구,청림동,관악구_청림동,15214.0,2729.0,654,0.17937426054949387,0.23964822279223158,0.4322892663868579,0.37693904971295955,0.40461415804990875,174,C
2021,관악구,성현동,관악구_성현동,29394.0,5374.0,1315,0.18282642716200584,0.24469668775586156,0.4470248847855849,0.3848797035752236,0.41595229418040425,150,B
2021,관악구,행운동,관악구_행운동,29413.0,4384.0,1101,0.14904973991092374,0.2511405109489051,0.30284865287917445,0.3950150952030179,0.34893187404109616,264,D
2021,관악구,낙성대동,관악구_낙성대동,17434.0,2021.0,528,0.11592290925777217,0.2612568035625928,0.1614463423722388,0.41092685820293645,0.28618660028758763,353,E
2021,관악구,청룡동,관악구_청룡동,36482.0,4552.0,1248,0.12477386108217751,0.2741652021089631,0.19922674615612523,0.4312302822162386,0.3152285141861819,309,D
2021,관악구,은천동,관악구_은천동,33631.0,5911.0,1454,0.1757604591002349,0.2459820673320927,0.4168637075705358,0.3869014575875831,0.40188258257905946,181,C
2021,관악구,중앙동,관악구_중앙동,15487.0,2351.0,676,0.15180473945890102,0.28753721820501915,0.314608404532099,0.4522629232317477,0.38343566388192335,209,C
2021,관악구,인헌동,관악구_인헌동,26154.0,4023.0,908,0.15381968341362698,0.2257022122793935,0.3232092191926807,0.3550035815974558,0.33910640039506823,279,D
2021,관악구,남현동,관악구_남현동,18274.0,2791.0,573,0.15273065557622853,0.20530275886778931,0.3185606896056868,0.32291759116513646,0.3207391403854116,301,D
2021,관악구,서원동,관악구_서원동,23278.0,3323.0,795,0.1427528138156199,0.23924164911224796,0.27597014137017595,0.3762995561469914,0.3261348487585837,296,D
2021,관악구,신원동,관악구_신원동,18675.0,3262.0,971,0.17467202141900937,0.2976701410177805,0.41221769707289524,0.4682008436192001,0.4402092703460477,119,B
