year,gu,dong,dong_key,total_population,elderly_population,elderly_alone,elderly_ratio,elderly_alone_ratio,elderly_ratio_score,elderly_alone_score,care_shortage_score,경로당_per_1000eld,IVI,IVI_rank,IVI_grade,IVI_v2,IVI_v2_rank,IVI_v2_grade
2021,종로구,창신1동,종로구_창신1동,5631.0,1231.0,602,0.2186112591014029,0.4890333062550772,0.5997729085948516,0.7691930596856107,0.6011228594518383,2.300668631821123,0.6844829841402311,10,A,0.6594749467337133,20,5
2021,종로구,창신2동,종로구_창신2동,9051.0,1752.0,587,0.1935697712959894,0.3350456621004566,0.4928829899276741,0.5269882330489343,0.6011228594518383,2.300668631821123,0.5099356114883042,51,A,0.5372917858773645,90,4
2021,종로구,창신3동,종로구_창신3동,6733.0,1201.0,285,0.1783751670874795,0.2373022481265612,0.4280246228590668,0.3732491017933577,0.6011228594518383,2.300668631821123,0.4006368623262122,184,C,0.4607826614639,190,3
2021,종로구,숭인1동,종로구_숭인1동,6106.0,1192.0,378,0.1952178185391418,0.3171140939597315,0.4999177011696373,0.4987839418755003,0.6011228594518383,2.300668631821123,0.4993508215225688,57,A,0.5298824329013496,97,4
2021,종로구,숭인2동,종로구_숭인2동,10175.0,1656.0,660,0.1627518427518427,0.3985507246376811,0.3613362583128463,0.6268743813618165,0.6011228594518383,2.300668631821123,0.4941053198373314,61,A,0.5262105817216834,104,4
2021,중구,소공동,중구_소공동,3367.0,292.0,79,0.0867240867240867,0.2705479452054795,0.0368107859685868,0.4255407537737561,0.7190548466398963,2.049852410626435,0.2311757698711715,395,E,0.3775394929017889,322,2
2021,중구,회현동,중구_회현동,5432.0,1373.0,578,0.252761413843888,0.4209759650400582,0.7455432913796404,0.6621467013830885,0.7190548466398963,2.049852410626435,0.7038449963813644,8,A,0.7084079514589239,9,5
2021,중구,명동,중구_명동,3742.0,764.0,215,0.2041688936397648,0.281413612565445,0.5381254824693791,0.4426311969301545,0.7190548466398963,2.049852410626435,0.4903783396997668,62,A,0.5589812917818056,62,5
2021,중구,필동,중구_필동,4679.0,901.0,355,0.192562513357555,0.3940066592674806,0.4885834962253533,0.6197270899589424,0.7190548466398963,2.049852410626435,0.5541552930921478,32,A,0.6036251591564723,29,5
2021,중구,장충동,중구_장충동,5301.0,861.0,267,0.1624221844934918,0.3101045296167247,0.3599291077195226,0.4877587045857352,0.7190548466398963,2.049852410626435,0.4238439061526289,138,B,0.512407188298809,123,4
2021,중구,광희동,중구_광희동,6340.0,1123.0,443,0.1771293375394321,0.3944790739091718,0.422706783116527,0.6204701437735496,0.7190548466398963,2.049852410626435,0.5215884634450383,46,A,0.5808283784034955,44,5
